date,year,month,month_name,ward_id,ward_name,latitude,longitude,rainfall_mm,rainy_days,max_24h_rainfall_mm,rainfall_intensity_category,spatial_resolution,data_status,source_note
2025-10-01,2025,10,October,51,KMC Ward 51,22.60388,88.330842,163.9,12,58.7,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,51,KMC Ward 51,22.60388,88.330842,30.2,3,11.7,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,51,KMC Ward 51,22.60388,88.330842,11.5,3,5.1,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,51,KMC Ward 51,22.60388,88.330842,11.2,1,4.6,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,51,KMC Ward 51,22.60388,88.330842,19.9,0,8.1,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,51,KMC Ward 51,22.60388,88.330842,32.3,2,11.4,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,51,KMC Ward 51,22.60388,88.330842,59,3,23.6,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,51,KMC Ward 51,22.60388,88.330842,101.9,10,29.7,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,51,KMC Ward 51,22.60388,88.330842,247.1,22,100.5,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,51,KMC Ward 51,22.60388,88.330842,372.6,31,87.6,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,51,KMC Ward 51,22.60388,88.330842,192.9,16,76.6,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,52,KMC Ward 52,22.626415,88.31327,180.3,16,37.2,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,52,KMC Ward 52,22.626415,88.31327,195.9,15,55.2,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,52,KMC Ward 52,22.626415,88.31327,42.1,1,18.2,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,52,KMC Ward 52,22.626415,88.31327,11.5,0,3,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,52,KMC Ward 52,22.626415,88.31327,12.2,0,3.2,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,52,KMC Ward 52,22.626415,88.31327,17.8,2,4.4,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,52,KMC Ward 52,22.626415,88.31327,45.8,5,10.3,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,52,KMC Ward 52,22.626415,88.31327,72,3,32,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,52,KMC Ward 52,22.626415,88.31327,86.6,6,37.3,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,52,KMC Ward 52,22.626415,88.31327,257.6,25,92.3,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,52,KMC Ward 52,22.626415,88.31327,393.3,31,138.9,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,52,KMC Ward 52,22.626415,88.31327,256.4,23,80.3,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,53,KMC Ward 53,22.640344,88.296894,271.7,20,82.2,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,53,KMC Ward 53,22.640344,88.296894,148.5,13,35,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,53,KMC Ward 53,22.640344,88.296894,54.1,10,22.6,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,53,KMC Ward 53,22.640344,88.296894,12.1,2,5.2,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,53,KMC Ward 53,22.640344,88.296894,12.6,0,4.4,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,53,KMC Ward 53,22.640344,88.296894,25.9,5,5.9,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,53,KMC Ward 53,22.640344,88.296894,46.1,0,13.5,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,53,KMC Ward 53,22.640344,88.296894,60.6,5,25.5,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,53,KMC Ward 53,22.640344,88.296894,112.1,8,45.7,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,53,KMC Ward 53,22.640344,88.296894,251.2,21,101.9,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,53,KMC Ward 53,22.640344,88.296894,318,26,120.7,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,53,KMC Ward 53,22.640344,88.296894,202.3,16,56.1,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,54,KMC Ward 54,22.594188,88.34022,391.9,29,114.9,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,54,KMC Ward 54,22.594188,88.34022,196,11,81.2,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,54,KMC Ward 54,22.594188,88.34022,35.5,1,15.2,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,54,KMC Ward 54,22.594188,88.34022,15.5,3,4.6,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,54,KMC Ward 54,22.594188,88.34022,11.3,2,2.9,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,54,KMC Ward 54,22.594188,88.34022,17.9,2,7,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,54,KMC Ward 54,22.594188,88.34022,37.9,5,12.2,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,54,KMC Ward 54,22.594188,88.34022,85.7,2,27.9,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,54,KMC Ward 54,22.594188,88.34022,131.1,11,51.2,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,54,KMC Ward 54,22.594188,88.34022,257.3,20,59.8,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,54,KMC Ward 54,22.594188,88.34022,378.8,30,129.5,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,54,KMC Ward 54,22.594188,88.34022,260.6,21,55.6,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,55,KMC Ward 55,22.608057,88.32412,242.2,21,99.9,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,55,KMC Ward 55,22.608057,88.32412,140.1,14,49.3,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,55,KMC Ward 55,22.608057,88.32412,40.8,3,13,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,55,KMC Ward 55,22.608057,88.32412,11.1,0,3.9,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,55,KMC Ward 55,22.608057,88.32412,11.2,1,4.9,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,55,KMC Ward 55,22.608057,88.32412,22.3,2,4.5,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,55,KMC Ward 55,22.608057,88.32412,30.4,5,8,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,55,KMC Ward 55,22.608057,88.32412,63.7,2,25.1,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,55,KMC Ward 55,22.608057,88.32412,100.4,11,42.7,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,55,KMC Ward 55,22.608057,88.32412,257.5,21,89,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,55,KMC Ward 55,22.608057,88.32412,380.7,31,134.6,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,55,KMC Ward 55,22.608057,88.32412,342.6,30,148.3,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,56,KMC Ward 56,22.615108,88.294543,280.9,23,79,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,56,KMC Ward 56,22.615108,88.294543,142.2,12,34.9,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,56,KMC Ward 56,22.615108,88.294543,24.7,4,6.7,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,56,KMC Ward 56,22.615108,88.294543,8.7,1,2.7,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,56,KMC Ward 56,22.615108,88.294543,12,2,4.9,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,56,KMC Ward 56,22.615108,88.294543,15.8,2,3.9,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,56,KMC Ward 56,22.615108,88.294543,24.3,0,7.4,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,56,KMC Ward 56,22.615108,88.294543,42.8,2,17.4,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-05-01,2026,5,May,56,KMC Ward 56,22.615108,88.294543,139.5,9,37.6,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-06-01,2026,6,June,56,KMC Ward 56,22.615108,88.294543,327.3,28,79.5,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-07-01,2026,7,July,56,KMC Ward 56,22.615108,88.294543,353.7,30,112.5,Very High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-08-01,2026,8,August,56,KMC Ward 56,22.615108,88.294543,236.6,21,59.4,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-09-01,2025,9,September,57,KMC Ward 57,22.627328,88.279134,255.5,20,75.3,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-10-01,2025,10,October,57,KMC Ward 57,22.627328,88.279134,193.1,19,57.2,High,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-11-01,2025,11,November,57,KMC Ward 57,22.627328,88.279134,40.2,0,13.3,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2025-12-01,2025,12,December,57,KMC Ward 57,22.627328,88.279134,16.5,1,6.1,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-01-01,2026,1,January,57,KMC Ward 57,22.627328,88.279134,12.5,3,4.5,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-02-01,2026,2,February,57,KMC Ward 57,22.627328,88.279134,18.9,0,4.3,Very Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-03-01,2026,3,March,57,KMC Ward 57,22.627328,88.279134,34.9,4,8.2,Low,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
2026-04-01,2026,4,April,57,KMC Ward 57,22.627328,88.279134,85,4,32.7,Moderate,ward_representative_point,SYNTHETIC_MVP_SPATIALIZED,Replace with official station/grid observations before ML validation
